name,price,image,category,specifications,uid
Intel Core i5-9400T @ 1.80GHz,182.0,,CPU,"{'tdp': 35, 'date': '2019-07-01', 'socket': 'LGA1151-2', 'speed': 1800, 'turbo': 3400, 'cores': 6}",da44452d-a235-4d17-a603-81b6de3dd805
Intel Core i5-9500 @ 3.00GHz,173.99,,CPU,"{'tdp': 65, 'date': '2019-05-01', 'socket': 'LGA1151-2', 'speed': 3000, 'turbo': 4400, 'cores': 6}",64ed67a9-98d5-4369-ab28-98bb01637887
Intel Core i5-9500F @ 3.00GHz,186.0,,CPU,"{'tdp': 65, 'date': '2019-07-01', 'socket': 'LGA1151-2', 'speed': 3000, 'turbo': 4400, 'cores': 6}",7f562154-8c91-4e32-bdd6-2976cbc73e2a
Intel Core i5-9500T @ 2.20GHz,192.0,,CPU,"{'tdp': 35, 'date': '2019-05-01', 'socket': 'LGA1151-2', 'speed': 2200, 'turbo': 3700, 'cores': 6}",5904016e-bd8a-4e63-8f6b-442c1dbb0bde
Intel Core i5-9600 @ 3.10GHz,152.41,,CPU,"{'tdp': 65, 'date': '2019-09-01', 'socket': 'LGA1151-2', 'speed': 3100, 'turbo': 4600, 'cores': 6}",e4692a4f-3f12-4cb3-b18a-690e5c5e7953
Intel Core i5-9600K @ 3.70GHz,209.99,,CPU,"{'tdp': 95, 'date': '2018-10-01', 'socket': 'LGA1151-2', 'speed': 3700, 'turbo': 4600, 'cores': 6}",ef4cd702-0b21-420d-98ce-5a5c1b34678f
Intel Core i5-9600KF @ 3.70GHz,166.02,,CPU,"{'tdp': 95, 'date': '2019-05-01', 'socket': 'LGA1151-2', 'speed': 3700, 'turbo': 4600, 'cores': 6}",9b53e367-2683-404f-95e1-35d09606a1a1
Intel Core i5-9600T @ 2.30GHz,213.0,,CPU,"{'tdp': 35, 'date': '2019-11-01', 'socket': 'LGA1151-2', 'speed': 2300, 'turbo': 3900, 'cores': 6}",0a39ba4e-37d9-41ff-ab87-b2c1e0a21536
Intel Core i7-10700 @ 2.90GHz,266.61,,CPU,"{'tdp': 65, 'date': '2020-06-01', 'socket': 'LGA1200', 'speed': 2900, 'turbo': 4800, 'cores': 8}",dda0b59c-ea51-4cf3-8783-3559685486e4
Intel Core i7-10700F @ 2.90GHz,260.46,,CPU,"{'tdp': 65, 'date': '2020-07-01', 'socket': 'LGA1200', 'speed': 2900, 'turbo': 4800, 'cores': 8}",5a9ebdfd-8492-4289-9340-b2ce913fba5b
Intel Core i7-10700K @ 3.80GHz,269.99,,CPU,"{'tdp': 125, 'date': '2020-05-01', 'socket': 'LGA1200', 'speed': 3800, 'turbo': 5100, 'cores': 8}",c82d5ed7-caab-4e54-b871-ef55cfb695f0
Intel Core i7-10700KF @ 3.80GHz,308.0,,CPU,"{'tdp': 125, 'date': '2020-06-01', 'socket': 'LGA1200', 'speed': 3800, 'turbo': 5100, 'cores': 8}",6b37ba8c-4a0a-4ada-b0de-f9706183a62f
Intel Core i7-10700T @ 2.00GHz,413.99,,CPU,"{'tdp': 35, 'date': '2020-07-01', 'socket': 'LGA1200', 'speed': 2000, 'turbo': 4500, 'cores': 8}",88f7c596-46f5-4e3c-a4b1-66027de9896d
Intel Core i7-11700 @ 2.50GHz,299.99,,CPU,"{'tdp': 95, 'date': '2021-01-01', 'socket': 'LGA1200', 'speed': 2500, 'turbo': 4400, 'cores': 8}",4b57cb28-735f-45cd-a2e3-f83af1ad8148
Intel Core i7-11700F @ 2.50GHz,270.75,,CPU,"{'tdp': 65, 'date': '2021-04-01', 'socket': 'LGA1200', 'speed': 2500, 'turbo': 4900, 'cores': 8}",fb3171a6-f2a4-476c-8890-a53a3bb3c65b
Intel Core i7-11700K @ 3.60GHz,289.0,,CPU,"{'tdp': 125, 'date': '2020-12-01', 'socket': 'LGA1200', 'speed': 3600, 'turbo': 5000, 'cores': 8}",495ec2c1-1604-4f12-bd47-b4c62e29d47b
Intel Core i7-11700KF @ 3.60GHz,309.99,,CPU,"{'tdp': 125, 'date': '2021-03-01', 'socket': 'LGA1200', 'speed': 3600, 'turbo': 5000, 'cores': 8}",edb1eb07-4374-407e-96a1-ad1c91b31d36
Intel Core i7-11700T @ 1.40GHz,323.0,,CPU,"{'tdp': 35, 'date': '2021-10-01', 'socket': 'LGA1200', 'speed': 1400, 'turbo': 4600, 'cores': 8}",1e708128-7c6f-4e41-8d46-00794214332e
Intel Core i7-12700,328.98,,CPU,"{'tdp': 65, 'date': '2022-01-01', 'socket': 'LGA1700', 'speed': 2100, 'turbo': 4900, 'cores': 8}",220feb82-5e31-4113-b448-bd7eef50951e
Intel Core i7-12700F,269.99,,CPU,"{'tdp': 65, 'date': '2022-01-01', 'socket': 'LGA1700', 'speed': 2100, 'turbo': 4900, 'cores': 8}",3aba6158-d032-4df7-9812-f9c5116377cb
Intel Core i7-12700K,409.0,,CPU,"{'tdp': 190, 'date': '2021-11-01', 'socket': 'LGA1700', 'speed': 3600, 'turbo': 5000, 'cores': 8}",f045488a-df6c-4c1d-8c69-d7ce07b96398
Intel Core i7-12700KF,297.0,,CPU,"{'tdp': 190, 'date': '2021-11-01', 'socket': 'LGA1700', 'speed': 3600, 'turbo': 5000, 'cores': 8}",6c7f820a-6caf-4ce8-8fff-4cf839cdbc9b
Intel Core i7-12700T,339.0,,CPU,"{'tdp': 35, 'date': '2022-04-01', 'socket': 'LGA1700', 'speed': 1400, 'turbo': 4700, 'cores': 8}",8d91610b-35da-47cd-8e9b-01e367ec3d5f
Intel Core i7-13700K,439.99,,CPU,"{'tdp': 125, 'date': '2022-10-01', 'socket': 'LGA1700', 'speed': 4200, 'turbo': 5400, 'cores': 8}",5967567c-ca26-4491-828e-2e9b95fcd51c
Intel Core i7-13700KF,422.61,,CPU,"{'tdp': 125, 'date': '2022-10-01', 'socket': 'LGA1700', 'speed': 4200, 'turbo': 5400, 'cores': 8}",ddabb212-a4b3-42f4-85d8-cd385325881b
Intel Core i7-8086K @ 4.00GHz,681.99,,CPU,"{'tdp': 95, 'date': '2018-06-01', 'socket': 'LGA1151-2', 'speed': 4000, 'turbo': 5000, 'cores': 6}",c92c00d0-9a24-4cf5-8da8-58540a5d0bd5
Intel Core i7-8700T @ 2.40GHz,335.0,,CPU,"{'tdp': 35, 'date': '2018-03-01', 'socket': 'LGA1151-2', 'speed': 2400, 'turbo': 4000, 'cores': 6}",b36452ac-fbb9-4c78-ae00-9472211d3ca4
Intel Core i7-9700 @ 3.00GHz,284.99,,CPU,"{'tdp': 65, 'date': '2019-06-01', 'socket': 'LGA1151-2', 'speed': 3000, 'turbo': 4700, 'cores': 8}",709381f8-bb29-4772-96f7-f62bb13874d6
Intel Core i7-9700E @ 2.60GHz,323.0,,CPU,"{'tdp': 65, 'date': '2020-11-01', 'socket': 'LGA1151-2', 'speed': 2600, 'turbo': 4400, 'cores': 8}",0bbe74d6-66f1-439b-8a9d-a7d4684cce74
Intel Core i7-9700F @ 3.00GHz,215.36,,CPU,"{'tdp': 65, 'date': '2019-06-01', 'socket': 'LGA1151-2', 'speed': 3000, 'turbo': 4700, 'cores': 8}",ac653220-efd8-4c34-b67d-583b0d0b3bdb
Intel Core i7-9700K @ 3.60GHz,299.99,,CPU,"{'tdp': 95, 'date': '2018-10-01', 'socket': 'LGA1151-2', 'speed': 3600, 'turbo': 4900, 'cores': 8}",b798c1bc-36a3-4e86-b244-a85535c311b4
Intel Core i7-9700KF @ 3.60GHz,278.82,,CPU,"{'tdp': 95, 'date': '2019-04-01', 'socket': 'LGA1151-2', 'speed': 3600, 'turbo': 4900, 'cores': 8}",9f2e7c82-b50f-41b3-9f5f-37c536172280
Intel Core i7-9700T @ 2.00GHz,323.0,,CPU,"{'tdp': 35, 'date': '2019-07-01', 'socket': 'LGA1151-2', 'speed': 2000, 'turbo': 4300, 'cores': 8}",1fe17280-5a0e-4907-a64b-ede7302a077a
Intel Core i9-10850K @ 3.60GHz,349.99,,CPU,"{'tdp': 125, 'date': '2020-08-01', 'socket': 'LGA1200', 'speed': 3600, 'turbo': 5100, 'cores': 10}",fea41e42-4859-4ebc-9753-912651c0b4bf
Intel Core i9-10900 @ 2.80GHz,449.35,,CPU,"{'tdp': 65, 'date': '2020-05-01', 'socket': 'LGA1200', 'speed': 2800, 'turbo': 5200, 'cores': 10}",ac536a6c-5989-46af-9c81-4db02cc396bd
Intel Core i9-10900F @ 2.80GHz,402.99,,CPU,"{'tdp': 65, 'date': '2020-07-01', 'socket': 'LGA1200', 'speed': 2800, 'turbo': 5200, 'cores': 10}",8bc9dcc1-43fb-41d1-ae1c-5f234fecb0af
Intel Core i9-10900K @ 3.70GHz,370.99,,CPU,"{'tdp': 125, 'date': '2020-05-01', 'socket': 'LGA1200', 'speed': 3700, 'turbo': 5300, 'cores': 10}",77839e5a-123c-4b39-b5ae-217d016c1e62
Intel Core i9-10900KF @ 3.70GHz,388.38,,CPU,"{'tdp': 125, 'date': '2020-06-01', 'socket': 'LGA1200', 'speed': 3700, 'turbo': 5300, 'cores': 10}",3ed2c977-0210-41a0-8d45-27d79500845a
Intel Core i9-10900T @ 1.90GHz,339.99,,CPU,"{'tdp': 35, 'date': '2020-06-01', 'socket': 'LGA1200', 'speed': 1900, 'turbo': 4600, 'cores': 10}",8d2852fa-78aa-452e-8d90-c2893fe8b642
Intel Core i9-11900 @ 2.50GHz,399.99,,CPU,"{'tdp': 65, 'date': '2021-04-01', 'socket': 'LGA1200', 'speed': 2500, 'turbo': 5200, 'cores': 8}",1a6d4cdb-fd00-4840-a847-1efdc519dee5
Intel Core i9-11900F @ 2.50GHz,399.99,,CPU,"{'tdp': 65, 'date': '2021-04-01', 'socket': 'LGA1200', 'speed': 2500, 'turbo': 5200, 'cores': 8}",221afb2f-b107-4c53-b541-a25ca46fa4d0
Intel Core i9-11900K @ 3.50GHz,371.99,,CPU,"{'tdp': 125, 'date': '2021-01-01', 'socket': 'LGA1200', 'speed': 3500, 'turbo': 5200, 'cores': 8}",0546b5f3-22f8-4792-a5bf-20b952122191
Intel Core i9-11900KF @ 3.50GHz,319.99,,CPU,"{'tdp': 125, 'date': '2021-04-01', 'socket': 'LGA1200', 'speed': 3500, 'turbo': 5300, 'cores': 8}",c14c0c7b-d0a9-41b3-a031-a9206582a571
Intel Core i9-11900T @ 1.50GHz,439.0,,CPU,"{'tdp': 35, 'date': '2021-05-01', 'socket': 'LGA1200', 'speed': 1500, 'turbo': 4900, 'cores': 8}",14243c4d-596e-443c-9323-4af2a1412e8b
Intel Core i9-12900,519.99,,CPU,"{'tdp': 65, 'date': '2022-02-01', 'socket': 'LGA1700', 'speed': 2400, 'turbo': 5100, 'cores': 8}",41e2dadd-3689-42f6-a412-a9e5b3e01b92
Intel Core i9-12900F,515.0,,CPU,"{'tdp': 65, 'date': '2022-01-01', 'socket': 'LGA1700', 'speed': 2400, 'turbo': 5100, 'cores': 8}",df480edd-40b9-420a-82c4-6d0185e5151a
Intel Core i9-12900K,439.99,,CPU,"{'tdp': 241, 'date': '2021-11-01', 'socket': 'LGA1700', 'speed': 3200, 'turbo': 5200, 'cores': 8}",7032cc71-5d1c-49bb-a628-2ad3348887b9
Intel Core i9-12900KF,417.99,,CPU,"{'tdp': 241, 'date': '2021-11-01', 'socket': 'LGA1700', 'speed': 3200, 'turbo': 5200, 'cores': 8}",8449a09e-9f86-4615-927b-17cbeb522e3f
Intel Core i9-12900KS,502.99,,CPU,"{'tdp': 150, 'date': '2022-04-01', 'socket': 'LGA1700', 'speed': 3400, 'turbo': 5500, 'cores': 8}",4a8a997c-bbb4-43ee-87ca-371663338ffa
Intel Core i9-12900T,489.0,,CPU,"{'tdp': 35, 'date': '2022-01-01', 'socket': 'LGA1700', 'speed': 1400, 'turbo': 4900, 'cores': 8}",84fc6257-b077-40e4-816d-cdf428f8942f
Intel Core i9-13900K,649.0,,CPU,"{'tdp': 125, 'date': '2022-09-01', 'socket': 'LGA1700', 'speed': 3000, 'turbo': 5800, 'cores': 8}",2e6b1b58-7001-4abb-a8e9-cff1110b923a
Intel Core i9-13900KF,574.99,,CPU,"{'tdp': 125, 'date': '2022-10-01', 'socket': 'LGA1700', 'speed': 3000, 'turbo': 5800, 'cores': 8}",00b0ab23-b04f-4335-aca3-c20131c8474c
Intel Core i9-9900 @ 3.10GHz,715.51,,CPU,"{'tdp': 65, 'date': '2019-07-01', 'socket': 'LGA1151-2', 'speed': 3100, 'turbo': 5000, 'cores': 8}",e7dd3125-2c0d-46af-b736-706b989e5c80
Intel Core i9-9900K @ 3.60GHz,698.88,,CPU,"{'tdp': 95, 'date': '2018-10-01', 'socket': 'LGA1151-2', 'speed': 3600, 'turbo': 5000, 'cores': 8}",4766066a-bacb-44a9-a025-23838164ceeb
Intel Core i9-9900KF @ 3.60GHz,409.99,,CPU,"{'tdp': 95, 'date': '2019-04-01', 'socket': 'LGA1151-2', 'speed': 3600, 'turbo': 5000, 'cores': 8}",8b92d12e-08a6-445a-9f5f-607cd9362a4d
Intel Core i9-9900KS @ 4.00GHz,894.35,,CPU,"{'tdp': 127, 'date': '2019-10-01', 'socket': 'LGA1151-2', 'speed': 4000, 'turbo': 5000, 'cores': 8}",89573574-fef0-4c02-8cb3-ba822a737546
Intel Core i9-9900T @ 2.10GHz,439.0,,CPU,"{'tdp': 35, 'date': '2019-11-01', 'socket': 'LGA1151-2', 'speed': 2100, 'turbo': 4400, 'cores': 8}",db7312a6-b161-46f2-b45b-88400f3c3273
Intel Pentium Gold G5400 @ 3.70GHz,99.0,,CPU,"{'tdp': 54, 'date': '2018-04-01', 'socket': 'LGA1151-2', 'speed': 3700, 'turbo': 3700, 'cores': 2}",b5ee941c-dedf-4235-9110-22ab1eecaf96
Intel Pentium Gold G5420 @ 3.80GHz,99.8,,CPU,"{'tdp': 54, 'date': '2019-06-01', 'socket': 'LGA1151-2', 'speed': 3800, 'turbo': 3800, 'cores': 2}",638f9542-35c4-483c-9d11-5d1247a9a481
Intel Pentium Gold G5420T @ 3.20GHz,64.0,,CPU,"{'tdp': 35, 'date': '2019-10-01', 'socket': 'LGA1151-2', 'speed': 3200, 'turbo': 3200, 'cores': 2}",69797932-b814-44f8-8e70-73ca64a537dd
Intel Pentium Gold G5500 @ 3.80GHz,90.88,,CPU,"{'tdp': 54, 'date': '2018-05-01', 'socket': 'LGA1151-2', 'speed': 3800, 'turbo': 3800, 'cores': 2}",a5aeeedf-dc7a-4a66-9b27-65c3c895116b
Intel Pentium Gold G5500T @ 3.20GHz,75.0,,CPU,"{'tdp': 35, 'date': '2018-05-01', 'socket': 'LGA1151-2', 'speed': 3200, 'turbo': 3200, 'cores': 2}",17086a09-4ea7-43ff-b5fa-55e91ca9d70f
Intel Pentium Gold G5600 @ 3.90GHz,117.69,,CPU,"{'tdp': 54, 'date': '2018-05-01', 'socket': 'LGA1151-2', 'speed': 3900, 'turbo': 3900, 'cores': 2}",56492295-3e36-4387-97e2-e90baa32e18d
Intel Pentium Gold G5600F @ 3.90GHz,74.95,,CPU,"{'tdp': 54, 'date': '2019-10-01', 'socket': 'LGA1151-2', 'speed': 3900, 'turbo': 3900, 'cores': 2}",b9b55d92-d6b7-400f-8d69-2537fde9b029
Intel Pentium Gold G5620 @ 4.00GHz,120.0,,CPU,"{'tdp': 54, 'date': '2019-12-01', 'socket': 'LGA1151-2', 'speed': 4000, 'turbo': 4000, 'cores': 2}",37d5b73c-f925-46f6-b25c-ae7b44a6b0dc
Intel Pentium Gold G6400 @ 4.00GHz,68.99,,CPU,"{'tdp': 58, 'date': '2020-07-01', 'socket': 'LGA1200', 'speed': 4000, 'turbo': 4000, 'cores': 2}",4edc5ca3-6a9f-492c-8c0a-e6cf1c6ec517
Intel Pentium Gold G6400T @ 3.40GHz,64.0,,CPU,"{'tdp': 35, 'date': '2021-04-01', 'socket': 'LGA1200', 'speed': 3400, 'turbo': 3400, 'cores': 2}",101b47df-4ff1-40b9-9e42-fdbe5dcaec20
Intel Pentium Gold G6405 @ 4.10GHz,59.0,,CPU,"{'tdp': 58, 'date': '2021-06-01', 'socket': 'LGA1200', 'speed': 4100, 'turbo': 4100, 'cores': 2}",63c0f117-1b8f-4749-9aa0-3d3d76c87e8d
Intel Pentium Gold G6405T @ 3.50GHz,64.0,,CPU,"{'tdp': 35, 'date': '2021-06-01', 'socket': 'LGA1200', 'speed': 3500, 'turbo': 3500, 'cores': 2}",11c536e7-bf2a-49ea-b4cf-daa8ec6a7439
Intel Pentium Gold G6500 @ 4.10GHz,89.99,,CPU,"{'tdp': 58, 'date': '2020-10-01', 'socket': 'LGA1200', 'speed': 4100, 'turbo': 4100, 'cores': 2}",cc78da99-a29d-4eb2-a583-7ea8342669e3
Intel Pentium Gold G6500T @ 3.50GHz,75.0,,CPU,"{'tdp': 35, 'date': '2021-03-01', 'socket': 'LGA1200', 'speed': 3500, 'turbo': 3500, 'cores': 2}",6d8546f8-646e-473d-b967-dcc310046f56
Intel Pentium Gold G6505 @ 4.20GHz,75.0,,CPU,"{'tdp': 58, 'date': '2021-08-01', 'socket': 'LGA1200', 'speed': 4200, 'turbo': 4200, 'cores': 2}",78333c11-c2f1-4aad-af25-3ad09831f52d
Intel Pentium Gold G6600 @ 4.20GHz,130.42,,CPU,"{'tdp': 58, 'date': '2021-03-01', 'socket': 'LGA1200', 'speed': 4200, 'turbo': 4200, 'cores': 2}",1200465c-9d07-4e3a-b042-92ea09d51546
Intel Pentium Gold G6605 @ 4.30GHz,164.99,,CPU,"{'tdp': 58, 'date': '2021-07-01', 'socket': 'LGA1200', 'speed': 4300, 'turbo': 4300, 'cores': 2}",bf749f56-ceee-4ce7-9a7f-16072a2c6b29
AMD Ryzen 9 5950X,2494.95,,CPU,"{'tdp': 105, 'date': '2020-10-01', 'socket': 'AM4', 'speed': 3400, 'turbo': 4900, 'cores': 16}",7b2d70ae-1733-4530-a998-8f51a7caa6ea
Intel Core i5-12400F,352.9,,CPU,"{'tdp': 65, 'date': '2022-01-01', 'socket': 'LGA1700', 'speed': 2500, 'turbo': 4400, 'cores': 6}",1b2fb5bc-3958-4837-b2b7-897c0562b4f2
MSI GeForce RTX 3060 Ventus 2X 12G,288.0,,GPU,"{'chipset': 'GeForce RTX 3060 12GB', 'memory': 12.0, 'core_clock': 1320, 'boost_clock': 1777, 'length': 235}",f3d4555c-806c-4064-9210-790f74654012
Gigabyte WINDFORCE OC,581.19,,GPU,"{'chipset': 'GeForce RTX 4070', 'memory': 12.0, 'core_clock': 1920, 'boost_clock': 2490, 'length': 261}",e7aac2c8-2b94-41f5-8978-40f754917b0e
Asus ROG STRIX GAMING OC,1979.99,,GPU,"{'chipset': 'GeForce RTX 4090', 'memory': 24.0, 'core_clock': 2235, 'boost_clock': 2640, 'length': 358}",8b3f2207-707c-45e4-b2e6-498557b8c250
Gigabyte WINDFORCE OC,799.99,,GPU,"{'chipset': 'GeForce RTX 4070 Ti SUPER', 'memory': 16.0, 'core_clock': 2340, 'boost_clock': 2625, 'length': 261}",22d23a75-089c-4ab0-9b39-760b23b83c04
Asus DUAL OC,309.99,,GPU,"{'chipset': 'GeForce RTX 4060', 'memory': 8.0, 'core_clock': 1830, 'boost_clock': 2535, 'length': 227}",a3693e43-e839-427d-bfe1-cd09eb635217
Gigabyte GAMING OC,499.0,,GPU,"{'chipset': 'Radeon RX 7800 XT', 'memory': 16.0, 'core_clock': 1295, 'boost_clock': 2565, 'length': 302}",27ba24f0-b060-4eff-9819-9922f57301b7
Gigabyte WINDFORCE OC,599.99,,GPU,"{'chipset': 'GeForce RTX 4070 SUPER', 'memory': 12.0, 'core_clock': 1980, 'boost_clock': 2505, 'length': 261}",e4957e64-c013-4b4a-b78b-5d5af452c573
ASRock Challenger D,219.99,,GPU,"{'chipset': 'Radeon RX 6600', 'memory': 8.0, 'core_clock': 1626, 'boost_clock': 1626, 'length': 269}",6850852f-b27a-4681-8e8a-79a243bbe113
PNY VCNRTX6000ADA-PB,9999.0,,GPU,"{'chipset': 'RTX 6000 Ada Generation', 'memory': 48.0, 'core_clock': 915, 'boost_clock': 2505, 'length': 267}",d4d61b49-58ac-4908-8b26-e5312f41447b
XFX Speedster SWFT 309,299.99,,GPU,"{'chipset': 'Radeon RX 6700 XT', 'memory': 12.0, 'core_clock': 2321, 'boost_clock': 2581, 'length': 304}",8b00a187-898d-4d07-985b-acd886f403d8
NVIDIA Founders Edition,1959.99,,GPU,"{'chipset': 'GeForce RTX 4090', 'memory': 24.0, 'core_clock': 2230, 'boost_clock': 2520, 'length': 304}",8a608bdf-7fa2-4fd6-a301-1d476f681610
Gigabyte EAGLE,399.99,,GPU,"{'chipset': 'GeForce RTX 4060 Ti', 'memory': 8.0, 'core_clock': 2310, 'boost_clock': 2310, 'length': 272}",fc7c7a1c-d99f-41ef-9db7-2583f34fa7c2
XFX Speedster SWFT 210 Core,219.99,,GPU,"{'chipset': 'Radeon RX 6650 XT', 'memory': 8.0, 'core_clock': 2055, 'boost_clock': 2635, 'length': 241}",0893013d-a9ff-4f12-936f-1dfdc261ff77
Asus ROG STRIX GAMING OC,1979.99,,GPU,"{'chipset': 'GeForce RTX 4090', 'memory': 24.0, 'core_clock': 2235, 'boost_clock': 2640, 'length': 358}",27dc786e-15ac-4e01-bdb7-d8d47cf89880
Gigabyte AERO OC,319.99,,GPU,"{'chipset': 'GeForce RTX 4060', 'memory': 8.0, 'core_clock': 1830, 'boost_clock': 1830, 'length': 281}",40b1ad53-aef2-4e97-a052-098556eb2eb4
Asus TUF GAMING,1369.0,,GPU,"{'chipset': 'GeForce RTX 4080 SUPER', 'memory': 16.0, 'core_clock': 2210, 'boost_clock': 2580, 'length': 348}",8c46e987-6825-4753-bc8b-8f5513411cbf
Gigabyte EAGLE,199.99,,GPU,"{'chipset': 'Radeon RX 6600', 'memory': 8.0, 'core_clock': 1626, 'boost_clock': 2491, 'length': 282}",3b04f238-296c-491c-9b99-ef0a4bd49393
Gigabyte GAMING OC,409.99,,GPU,"{'chipset': 'Radeon RX 7700 XT', 'memory': 12.0, 'core_clock': 1700, 'boost_clock': 2599, 'length': 302}",4b50b016-8b57-456b-ada0-d227f17343b2
XFX Speedster MERC 310 Black Edition,916.94,,GPU,"{'chipset': 'Radeon RX 7900 XTX', 'memory': 24.0, 'core_clock': 2300, 'boost_clock': 2615, 'length': 344}",249e5286-5de5-404a-a3cd-6e0cbca66fe6
XFX Speedster SWFT 319,359.99,,GPU,"{'chipset': 'Radeon RX 6800', 'memory': 16.0, 'core_clock': 1700, 'boost_clock': 2105, 'length': 340}",4a22340b-0fb4-43e9-bbef-c22dd6121a8b
Asus DUAL OC,609.0,,GPU,"{'chipset': 'GeForce RTX 4070 SUPER', 'memory': 12.0, 'core_clock': 1980, 'boost_clock': 2550, 'length': 267}",aa731399-67ad-4e8a-9c3c-6486e683bc95
MSI VENTUS 2X BLACK OC,293.0,,GPU,"{'chipset': 'GeForce RTX 4060', 'memory': 8.0, 'core_clock': 1830, 'boost_clock': 2505, 'length': 199}",8986c5e1-2b4c-46c2-bea5-0d03d0e4e61e
XFX GTS XXX,129.99,,GPU,"{'chipset': 'Radeon RX 580', 'memory': 8.0, 'core_clock': 1366, 'boost_clock': 1386, 'length': 270}",1d3cb363-94b1-4eb9-a48f-34e1fe08d3e5
Gigabyte WINDFORCE OC,299.99,,GPU,"{'chipset': 'GeForce RTX 4060', 'memory': 8.0, 'core_clock': 1830, 'boost_clock': 1830, 'length': 192}",1226b5f5-e545-4c13-901a-5cce08b1da46
Sapphire PULSE,699.99,,GPU,"{'chipset': 'Radeon RX 7900 XT', 'memory': 20.0, 'core_clock': 2000, 'boost_clock': 2450, 'length': 313}",b31af6b0-e6aa-40ec-a934-8974e04aafc3
Asus TUF GAMING OC,839.99,,GPU,"{'chipset': 'GeForce RTX 4070 Ti SUPER', 'memory': 16.0, 'core_clock': 2340, 'boost_clock': 2670, 'length': 305}",0cfc0363-510c-4a03-8195-4e295bd9711a
Asus DUAL OC,604.47,,GPU,"{'chipset': 'GeForce RTX 4070', 'memory': 12.0, 'core_clock': 2520, 'boost_clock': 2550, 'length': 267}",8b7fcb09-d4c6-47cf-8720-acdbf8513498
MSI RTX 3060 Ventus 3X 12G OC,299.99,,GPU,"{'chipset': 'GeForce RTX 3060 12GB', 'memory': 12.0, 'core_clock': 1320, 'boost_clock': 1807, 'length': 316}",a0835821-cbb1-4455-a9ad-8d74aaa6ea84
ASRock Challenger OC,399.99,,GPU,"{'chipset': 'Radeon RX 7700 XT', 'memory': 12.0, 'core_clock': 1700, 'boost_clock': 2584, 'length': 266}",07f9579a-ed15-44ff-a991-596e385f51f6
Asus ROG Matrix Platinum,4699.0,,GPU,"{'chipset': 'GeForce RTX 4090', 'memory': 24.0, 'core_clock': 2670, 'boost_clock': 2700, 'length': 286}",74785df6-c0f3-4653-9aec-1e4d3fa23d9a
Asus DUAL OC,569.99,,GPU,"{'chipset': 'GeForce RTX 4070', 'memory': 12.0, 'core_clock': 2520, 'boost_clock': 2550, 'length': 267}",b55962c2-80f3-496b-9659-e4b8d7cf2a93
Zotac GAMING Trinity,1087.93,,GPU,"{'chipset': 'GeForce RTX 4080 SUPER', 'memory': 16.0, 'core_clock': 2210, 'boost_clock': 2550, 'length': 307}",ed5a5be5-8248-4eb2-9b57-4c1fec682416
XFX Speedster QICK 319 Core,299.99,,GPU,"{'chipset': 'Radeon RX 6750 XT', 'memory': 12.0, 'core_clock': 2150, 'boost_clock': 2600, 'length': 323}",a5594af5-78fe-4caf-9768-1deb51228825
Asus DUAL OC,384.99,,GPU,"{'chipset': 'GeForce RTX 4060 Ti', 'memory': 8.0, 'core_clock': 2310, 'boost_clock': 2595, 'length': 227}",b81cab83-d087-484a-8a44-f3e30bf68927
MSI VENTUS 3X OC,1029.99,,GPU,"{'chipset': 'GeForce RTX 4080 SUPER', 'memory': 16.0, 'core_clock': 2210, 'boost_clock': 2595, 'length': 322}",7223fd3e-d9f1-415d-a369-9f0e044d804e
Zotac GAMING Trinity OC,839.99,,GPU,"{'chipset': 'GeForce RTX 4070 Ti SUPER', 'memory': 16.0, 'core_clock': 2340, 'boost_clock': 2625, 'length': 307}",8ea4f030-d7f0-4fb9-a14f-674a53e89f6c
Sapphire PULSE,519.99,,GPU,"{'chipset': 'Radeon RX 7800 XT', 'memory': 16.0, 'core_clock': 1295, 'boost_clock': 1295, 'length': 280}",b2b89edc-410d-4670-959e-2cd03edf5f5c
Gigabyte GAMING OC,549.99,,GPU,"{'chipset': 'Radeon RX 7900 GRE', 'memory': 16.0, 'core_clock': 1270, 'boost_clock': 2391, 'length': 302}",950d925c-606b-47c1-896c-56d850d13a5b
Gigabyte AERO OC,679.99,,GPU,"{'chipset': 'GeForce RTX 4070 SUPER', 'memory': 12.0, 'core_clock': 1980, 'boost_clock': 2565, 'length': 300}",22d7142b-1c7c-475b-b396-b6c38b90d163
Gigabyte GAMING OC,329.99,,GPU,"{'chipset': 'Radeon RX 7600 XT', 'memory': 16.0, 'core_clock': 1720, 'boost_clock': 1720, 'length': 281}",5087d1cf-4775-45bc-9435-34e7cfccb842
Asus TUF GAMING OC,1779.0,,GPU,"{'chipset': 'GeForce RTX 4090', 'memory': 24.0, 'core_clock': 2235, 'boost_clock': 2595, 'length': 348}",aa199735-5e6d-41a5-abfe-644a4cb40c99
Sapphire NITRO+,1029.99,,GPU,"{'chipset': 'Radeon RX 7900 XTX', 'memory': 24.0, 'core_clock': 2300, 'boost_clock': 2680, 'length': 320}",59883f33-f379-4edb-b1fa-36428b6ccb17
NVIDIA Founders Edition,485.0,,GPU,"{'chipset': 'GeForce RTX 3060 Ti', 'memory': 8.0, 'core_clock': 1410, 'boost_clock': 1670, 'length': 242}",69f40fa1-2e24-43c5-982e-dd7bb381b871
